"","loc_id","name","type","str_no","street","postal_code","ward","phone","building.type","bldgname","Infant","Toddler","Preschooler","Kindergarten","Gradelevel","Total","subsidy","gc_geoid","longitude","latitude","run_date","district"
"847",12935,"Kidz Kare Daycare","Non-Profit","15","york st","M5J 0A3",28,"416-900-1060","Other","",0,25,32,24,15,96,"No",20054355,-79.38087131,43.64234783,"15-Jun-17","Toronto East York"
"848",12937,"Yes I Can Nursery School Of Toronto (Yonge St)","Non-Profit","3335","yonge st","M4N 2M1",25,"416-486-4911","Other","",0,4,28,0,32,64,"Yes",10923787,-79.40337552,43.73108385,"15-Jun-17","North York"
"849",12938,"Plasp Mother Cabrini Catholic School","Non-Profit","720","renforth dr","M9C 2N9",3,"905-890-1711","Catholic Elementary School","Mother Cabrini Catholic School",0,0,0,13,15,28,"Yes",1027151,-79.58631138,43.66378668,"15-Jun-17","Etobicoke York"
"850",12941,"The Orchard Montessori School","Commercial","375","dovercourt rd","M6J 3E5",19,"416-534-7979","Other","Old Orchard Public School",0,0,32,0,30,62,"No",9410112,-79.42519758,43.65234042,"15-Jun-17","Toronto East York"
"851",12955,"Kingston Road East Early Learning And Child Care Centre","City-Operated","3392","kingston rd","M1M 3W5",36,"416-396-3755","Low Rise Apartment","",10,20,24,0,0,54,"Yes",352230,-79.22029267,43.73620526,"15-Jun-17","Scarborough"
"852",12981,"Islington Village Childcare Centre","Commercial","112","jutland rd","M8Z 2H1",5,"416-255-2000","Office Building","",20,30,24,20,0,94,"No",7667027,-79.5181702,43.62902494,"15-Jun-17","Etobicoke York"
"853",12988,"Ola Day Care Inc.","Non-Profit","2211","dundas st w","M6R 1X6",14,"647-351-6521","Office Building","Ola Day Care Inc.",0,15,21,0,0,36,"No",8648662,-79.45200277,43.65366652,"15-Jun-17","Toronto East York"
"854",12989,"St. Wilfred Ymca","Non-Profit","1685","finch ave w","M3J 2G8",8,"416-661-2329","Catholic Elementary School","St. Wilfrid Catholic School",0,0,0,26,30,56,"Yes",11574893,-79.50255431,43.75991688,"15-Jun-17","North York"
"855",12990,"John English Ymca","Non-Profit","95","mimico ave","M8V 1R4",6,"416-763-5233","Public Elementary School","John English Jms Public School",0,0,0,26,30,56,"Yes",7561025,-79.49442127,43.61186431,"15-Jun-17","Etobicoke York"
"856",12991,"St. Timothy Ymca Child Care","Non-Profit","25","rochelle cres","M2J 1Y3",33,"416-221-5000","Catholic Elementary School","St. Timothy's Catholic School",0,0,0,26,45,71,"Yes",5145355,-79.35136574,43.77516177,"15-Jun-17","North York"
"857",12992,"N.Y.A.D. Cedar Drive","Non-Profit","21","gatesview ave","M1J 3G4",36,"416-396-6123","Public Elementary School","Cedar Drive Junior Public School",0,0,0,26,30,56,"Yes",337054,-79.21505413,43.74586142,"15-Jun-17","Scarborough"
"858",12993,"N.Y.A.D. Mason Road","Non-Profit","78","mason rd","M1M 3R2",36,"647-687-6442","Public Elementary School","Mason Road Junior Public School",0,0,0,26,30,56,"Yes",360667,-79.22568618,43.73926339,"15-Jun-17","Scarborough"
"859",13000,"Heritage Child Care & Early Learning - Milliken Site","Non-Profit","130","port royal trail","M1V 2T4",41,"647-244-0404","Public Elementary School","Milliken Public School",0,0,0,20,15,35,"Yes",375326,-79.28850017,43.81659516,"15-Jun-17","Scarborough"
"860",13001,"Fraser Mustard Early Learning Centre","Non-Profit","82","thorncliffe park dr","M4H 0A2",26,"416-421-7676x0","Public Elementary School","Fraser Mustard Early Learning Academy",20,20,48,60,0,148,"Yes",30026375,-79.34340316,43.70560989,"15-Jun-17","North York"
"861",13002,"Kindergarten Care At Rosethorn","Commercial","2","remington dr","M9A 2J1",4,"416-239-4682","Public Elementary School","Rosethorn Junior Public School",0,0,0,40,0,40,"Yes",1026805,-79.53948426,43.65992914,"15-Jun-17","Etobicoke York"
"862",13005,"Le Petit Chaperon Rouge - Richview","Non-Profit","59","clement rd","M9R 1Y5",4,"416-240-9559","Catholic Elementary School(French)","Ecole Elementaire Catholique Etobicoke",6,10,24,13,30,83,"Yes",993855,-79.55953947,43.67946894,"15-Jun-17","Etobicoke York"
"863",13006,"Kaleidoscope Preschool Satellite Program","Non-Profit","1059","lillian st","M2M 3G1",24,"416-226-1380","Public Elementary School","Lillian Public School",0,0,0,26,30,56,"Yes",537109,-79.41040176,43.79782998,"15-Jun-17","North York"
"864",13007,"Community Centre 55 -Ted Reeves Arena","Non-Profit","175","main st","M4E 2W2",32,"416-691-1113","Other","",0,0,0,0,30,30,"No",6294641,-79.29927598,43.68461062,"15-Jun-17","Toronto East York"
"865",13012,"Top Mandarin Day Care Centre","Commercial","3143","sheppard ave e","M1T 3J7",40,"647-352-0743","Place of Worship","Grace Point Baptist Church",0,15,24,0,0,39,"No",385358,-79.31601267,43.77650499,"15-Jun-17","Scarborough"
"866",13016,"Gan Shalom Preschool (Op: Chabad On The Avenue)","Non-Profit","157","falkirk st","M5M 4K4",16,"416-546-8770","Other","",0,30,39,0,0,69,"No",514088,-79.42787243,43.73085104,"15-Jun-17","North York"
"867",13017,"Pine Lake Montessori School","Commercial","255","sheppard ave w","M2N 1N2",23,"416-227-9100","House","",0,0,36,0,0,36,"No",562031,-79.42310055,43.7586,"15-Jun-17","North York"
"868",13028,"Garderie Du Cercle De L'Amitie-Etobicoke","Non-Profit","30","thistle down blvd","M9V 1H8",1,"416-740-1074","Public Elementary School (French)","Ecole Elementaire Saint-Noel-Chabanel",0,10,24,13,15,62,"Yes",1038674,-79.56076423,43.73678424,"15-Jun-17","Etobicoke York"
"869",13045,"Our Lady Of Victory School Age Ymca","Non-Profit","70","guestville ave","M6N 4N3",11,"416-763-5233","Catholic Elementary School","Our Lady Of Victory Catholic School",0,0,0,26,45,71,"Yes",9531820,-79.49031805,43.68332971,"15-Jun-17","Etobicoke York"
"870",13049,"Ryerson Early Learning Centre-Our Lady Of Lourdes Site","Non-Profit","444","sherbourne st","M4X 1K2",27,"416-979-5338","Catholic Elementary School","Our Lady Of Lourdes Catholic School",0,0,0,40,30,70,"Yes",10923487,-79.37469879,43.66605208,"15-Jun-17","Toronto East York"
"871",13050,"Abc Academy - Beaches","Commercial","1923","queen st e","M4L 1H3",32,"416-485-5437","Other","",20,40,46,0,0,106,"No",9980230,-79.30403701,43.66893552,"15-Jun-17","Toronto East York"
"872",13063,"Liberty Preparatory School","Commercial","181","carlaw ave","M4M 2S1",30,"647-995-4836","Other","",0,15,24,0,0,39,"No",779907,-79.33989786,43.66192107,"15-Jun-17","Toronto East York"
"873",13066,"Sunnyside - Keele","Commercial","236","keele st","M6P 2K3",13,"416-766-0312","House","Sunnyside Day Care",10,15,8,0,0,33,"No",9109147,-79.46276694,43.6605372,"15-Jun-17","Etobicoke York"
"874",13070,"Caterpillar & Company","Commercial","55","chauncey ave","M8Z 2Z2",5,"416-239-2888","Industrial Building","Caterpillar & Company",10,25,24,0,0,59,"No",992917,-79.52645659,43.63663703,"15-Jun-17","Etobicoke York"
"875",13073,"Up And Away Children's Learning Centres","Commercial","155","gordon baker rd","M2H 3N5",24,"416-756-9797","Other","",20,15,16,0,0,51,"No",3192240,-79.34404699,43.80446061,"15-Jun-17","North York"
"876",13094,"Castle Park Playschool","Commercial","1971","queen st e","M4L 1H9",32,"416-691-5211","Other","",0,0,0,20,34,54,"No",9980052,-79.30118723,43.66949594,"15-Jun-17","Toronto East York"
"877",13104,"General Mercer Early Learning Centre","Non-Profit","30","turnberry ave","M6N 1P8",17,"416-658-1699","Public Elementary School","General Mercer Public School",0,0,0,0,24,24,"Yes",877576,-79.46401246,43.67905973,"15-Jun-17","Etobicoke York"
"878",13105,"St. Marcellus Early Learning Centre","Non-Profit","15","denfield st","M9R 3H2",4,"416-248-1803","Catholic Elementary School","St. Marcellus Catholic School",0,0,16,26,30,72,"Yes",996286,-79.55422495,43.67979193,"15-Jun-17","Etobicoke York"
"879",13106,"St. Jude Early Learning Centre","Non-Profit","3251","weston rd","M9M 2T9",7,"416-743-0140","Catholic Elementary School","St. Jude Catholic School",0,15,16,26,30,87,"Yes",574322,-79.53925983,43.74049307,"15-Jun-17","Etobicoke York"
"880",13109,"Perth Avenue Early Learning Centre","Non-Profit","14","ruskin ave","M6P 3P8",18,"416-533-2575","Public Elementary School","Perth Avenue Public School",0,15,16,52,15,98,"Yes",8431734,-79.45242295,43.66283995,"15-Jun-17","Toronto East York"
"881",13110,"Carleton Village Early Learning Centre","Non-Profit","315","osler st","M6N 2Z4",17,"416-651-2550","Public Elementary School","Carleton Village Public School North",10,15,16,26,30,97,"Yes",8714071,-79.46003206,43.67236139,"15-Jun-17","Etobicoke York"
"882",13111,"St. Fidelis Early Learning Centre","Non-Profit","9","bannerman st","M6L 2S5",12,"416-245-2446","Catholic Elementary School","St Fidelis Catholic School",0,0,16,40,60,116,"Yes",486267,-79.48495176,43.7172961,"15-Jun-17","Etobicoke York"
"883",13120,"St. Edward Ymca","Non-Profit","1","botham rd","M2N 2J6",23,"416-225-7773x440","Catholic Elementary School","St. Edward Catholic School",0,0,0,26,30,56,"Yes",3121391,-79.41340933,43.75396042,"15-Jun-17","North York"
"884",13122,"Indian Road Crescent School Age Ymca","Non-Profit","285","indian road cres","M6P 2G8",14,"416-763-1195","Public Elementary School","Indian  Road Crescent Junior Public School",0,0,0,52,60,112,"Yes",824662,-79.46008116,43.66253731,"15-Jun-17","Toronto East York"
"885",13123,"Forest Manor Ymca","Non-Profit","25","forest manor rd","M2J 1M4",33,"416-773-1958","Public Elementary School","Forest Manor Public School",0,0,0,26,30,56,"Yes",517448,-79.3430668,43.77104273,"15-Jun-17","North York"
"886",13124,"St. Maria Goretti - Network Childcare Services","Non-Profit","21","kenmark blvd","M1K 3N8",35,"416-493-0500","Catholic Elementary School","St. Maria Goretti Catholic School",0,0,0,26,30,56,"Yes",350045,-79.26592531,43.72984392,"15-Jun-17","Scarborough"
"887",13126,"Plasp - Kingsview Village Junior School","Non-Profit","1","york rd","M9R 3C8",2,"905-890-1711","Public Elementary School","Kingsview Village Junior School",0,0,0,10,0,10,"Yes",1045581,-79.55079242,43.69787524,"15-Jun-17","Etobicoke York"
"888",13127,"Plasp - James S. Bell Junior Middle School","Non-Profit","90","thirty first st","M8W 3E9",6,"905-890-1711","Public Middle School","James S. Bell Junior Middle School",0,0,0,13,30,43,"Yes",7287731,-79.5301917,43.59435422,"15-Jun-17","Etobicoke York"
"889",13129,"St. Brendan Kindergarten Before & After School Program","Non-Profit","186","centennial rd","M1C 1Z9",44,"416-281-0262x234","Catholic Elementary School","St. Brendan Catholic School",0,0,0,26,0,26,"Yes",317877,-79.14925372,43.78255557,"15-Jun-17","Scarborough"
"890",13130,"Parkdale Childcare Centre","Non-Profit","78","seaforth ave","M6K 3L2",14,"416-535-6701","Public Elementary School","Parkdale Jr And Sr Public School",0,15,22,65,60,162,"Yes",10180114,-79.43680183,43.64319587,"15-Jun-17","Toronto East York"
"891",13131,"Daystrom Childcare Centre","Non-Profit","25","daystrom dr","M9M 2A8",7,"416-785-2420","Public Elementary School","Daystrom Public School",0,0,0,20,15,35,"Yes",505735,-79.54696659,43.74795552,"15-Jun-17","Etobicoke York"
"892",13132,"Rainbow's End Day Care Satellite","Non-Profit","33","lamberton blvd","M3J 1G6",8,"416-633-4718","Public Elementary School","Lamberton Public School",0,0,0,13,30,43,"Yes",534646,-79.50282777,43.75366289,"15-Jun-17","North York"
"893",13133,"Community Centre 55","Non-Profit","400","scarborough rd","M4E 3M8",32,"416-691-1113","Public Elementary School","Adam Beck Es",0,0,0,52,0,52,"Yes",10476656,-79.28849109,43.6831604,"15-Jun-17","Toronto East York"
"894",13136,"William Tredway Jr. - Growing Tykes Learning Centre","Non-Profit","112","sedgemount dr","M1H 1X9",38,"416-438-4088","Public Elementary School","William Tredway Jr. Public School",0,0,0,20,0,20,"Yes",384158,-79.23511246,43.76493366,"15-Jun-17","Scarborough"
"895",13144,"Le Petit Chaperon Rouge - Jones","Non-Profit","343","jones ave","M4J 3G4",30,"416-465-2227","Catholic Elementary School(French)","École Élémentaire Catholique St-Williams",0,30,40,39,0,109,"Yes",826229,-79.33662385,43.67257263,"15-Jun-17","Toronto East York"
"896",13145,"Garderie Du Soleil Levant","Non-Profit","116","cornelius pky","M6L 2K5",12,"416-551-7072","Public Elementary School (French)","Ecole Elementaire Maison Montessori",0,0,16,26,15,57,"Yes",502996,-79.47553797,43.71783652,"15-Jun-17","Etobicoke York"
"897",13146,"Les Merveilles Du Monde","Non-Profit","150","carnforth rd","M4A 2K7",34,"647-428-0084","Public Elementary School (French)","Ecole Elementaire Jeanne-Lajoie",0,10,24,26,45,105,"Yes",496710,-79.32149779,43.73450537,"15-Jun-17","North York"
"898",13160,"Steelesview Child Care","Non-Profit","105","bestview dr","M2M 2Y1",24,"416-733-7873","Public Elementary School","Steelesview Public School",0,0,0,0,25,25,"No",9467757,-79.3856361,43.8026747,"15-Jun-17","North York"
"899",13162,"Absorbent Minds 2","Commercial","20","old kingston rd","M1E 3J5",44,"416-283-3467","Other","",0,0,24,0,0,24,"No",369258,-79.18372824,43.77529915,"15-Jun-17","Scarborough"
"900",13163,"Aspiring Academics Preschool Inc.","Commercial","262","woodfield rd","M4L 2W7",32,"416-461-8282","Other","",6,9,16,0,0,31,"No",7795495,-79.32395613,43.67111679,"15-Jun-17","Toronto East York"
"901",13164,"Vincent Massey-Franklin Horner  Childcare Centre","Commercial","432","horner ave","M8W 2B2",6,"416-252-3305x4","Purpose Built","Community Centre",10,15,24,0,0,49,"Yes",5674872,-79.5380334,43.60366441,"15-Jun-17","Etobicoke York"
"902",13169,"Kinder Grove","Commercial","980","dufferin st","M6H 4B4",18,"416-535-5437","Public Elementary School","Kent Senior Public School",10,15,16,0,0,41,"No",9246319,-79.43514669,43.65869955,"15-Jun-17","Toronto East York"
"903",13171,"Centre Educatif A Petits Pas","Non-Profit","29","meadowvale rd","M1C 1R7",44,"416-393-5421x2","Catholic Elementary School(French)","École Élémentaire Catholique Saint-Michel",0,10,16,26,30,82,"Yes",2184376,-79.15700816,43.7774619,"15-Jun-17","Scarborough"
"904",13176,"Odyssey Montessori School","Non-Profit","256","christie st","M6G 3B8",19,"416-535-9402","Other","",0,10,47,0,0,57,"No",782703,-79.42146261,43.67064544,"15-Jun-17","Toronto East York"
"905",13180,"Angelgate Daycare Inc. 230 Jane Street","Commercial","230","jane st","M6S 3Z1",13,"416-792-6243","Commercial Building","Commercial Building",0,14,0,0,9,23,"No",7368716,-79.48698713,43.65485613,"15-Jun-17","Etobicoke York"
"906",13181,"Angelgate Daycare Inc. 232 Jane Street","Commercial","232","jane st","M6S 3Z1",13,"416-792-6243","Commercial Building","Commercial Building",0,0,14,0,0,14,"No",14205654,-79.48699655,43.65487687,"15-Jun-17","Etobicoke York"
"907",13182,"Abc Academy-McRae","Commercial","235","mcrae dr","M4G 1T6",26,"647-340-3688","Other","",20,33,54,0,0,107,"No",3890948,-79.36462404,43.70880217,"15-Jun-17","North York"
"908",13183,"Mighty Kids","Commercial","14","verral ave","M4M 2R2",30,"416-312-8949","Other","",6,15,19,0,0,40,"No",8417653,-79.34132384,43.66136256,"15-Jun-17","Toronto East York"
"909",13189,"Play Loft","Commercial","583","danforth ave","M4K 1P9",30,"416-406-0110","Other","",0,0,48,0,30,78,"No",7569298,-79.34652486,43.67839197,"15-Jun-17","Toronto East York"
"910",13191,"Curious Caterpillars - Petman Avenue","Commercial","87","petman ave","M4S 2S9",22,"647-501-7386","Other","",20,25,32,0,0,77,"No",853863,-79.38451518,43.70906627,"15-Jun-17","Toronto East York"
"911",13216,"Weybourne School","Commercial","54","lawrence ave e","M4N 1S3",25,"416-917-8030","House","",0,11,0,0,0,11,"No",10133686,-79.39927057,43.72595681,"15-Jun-17","North York"
"912",13218,"Brightpath Eglinton","Commercial","5535","eglinton ave w","M9C 5K5",3,"416-742-3535","Office Building","Centennial Building Court",26,40,56,0,0,122,"No",14621473,-79.6023652,43.6512058,"15-Jun-17","Etobicoke York"
"913",13221,"Parkway Forest Ymca","Non-Profit","55","forest manor rd","M2J 0C2",33,"416-773-1958","City owned Community/Recreation Centre","Parkway Forest Community Recreation Centre",20,20,40,0,0,80,"Yes",30027073,-79.34389437,43.77253732,"15-Jun-17","North York"
"914",13222,"Montessori Education Centre","Non-Profit","16","thorncliffe park dr","M4H 1H4",26,"416-221-0007","Community/Recreation Centre","",0,5,24,0,0,29,"No",3244830,-79.34741129,43.70406893,"15-Jun-17","North York"
"915",13236,"Engaging Minds Child Care","Commercial","29","gervais dr","M3C 1Y9",26,"647-830-4435","Office Building","",10,14,16,0,0,40,"No",11541935,-79.33682241,43.72474983,"15-Jun-17","North York"
"916",13241,"Kids & Company Scotia Plaza","Commercial","104","yonge st","M5C 2Y6",28,"416-603-2992","Other","",10,15,48,0,0,73,"No",8677263,-79.37849436,43.64998475,"15-Jun-17","Toronto East York"
"917",13242,"Oakridge Junior  Playcare","Non-Profit","110","byng ave","M1L 3P1",35,"416-755-9215x257","Public Elementary School","Oakridge Jr. Public Shcool",0,0,0,20,0,20,"Yes",315052,-79.28254604,43.69496934,"15-Jun-17","Scarborough"
"918",13244,"Kreative Kids Terry Fox","Non-Profit","185","wintermute blvd","M1W 3M9",39,"647-438-9411","Public Elementary School","Terry Fox Public School",0,0,0,20,0,20,"Yes",399160,-79.31868953,43.81590797,"15-Jun-17","Scarborough"
"919",13245,"Willowbrae Academy","Commercial","240","duncan mill rd","M3B 3R6",34,"416-834-9050","Other","",10,9,8,0,15,42,"No",4833177,-79.35145637,43.76222852,"15-Jun-17","North York"
"920",13246,"Beverly Glen Ymca","Non-Profit","85","beverly glen blvd","M1W 1W4",39,"647-438-6689","Public Elementary School","Beverly Glen Junior Public School",0,0,0,26,0,26,"Yes",307817,-79.32307086,43.79866171,"15-Jun-17","Scarborough"
"921",13247,"Heart Beatz - Halbert Child Care Site","Non-Profit","31","mccowan rd","M1M 3L7",36,"416-267-6293","Public Elementary School","H A Halbert Jr Public School",0,0,0,13,15,28,"Yes",361168,-79.23173925,43.7276582,"15-Jun-17","Scarborough"
"922",13248,"Sunnylea Child Care Centre Before And After School Program","Non-Profit","851","royal york rd","M8Y 2V3",5,"416-233-6509","Other","",0,0,0,0,30,30,"No",10144721,-79.50892095,43.64274664,"15-Jun-17","Etobicoke York"
"923",13250,"Alvin Curling Ymca","Non-Profit","50","upper rouge trail","M1B 6K4",42,"416-287-8534","Public Elementary School","Alvin Curling Public School",0,0,0,26,30,56,"Yes",30033029,-79.1906336,43.80849215,"15-Jun-17","Scarborough"
"924",13251,"Percy Williams Ymca","Non-Profit","35","white heather blvd","M1V 1P6",41,"416-293-7326","Public Elementary School","Percy Williams Junior Public School",0,0,0,13,30,43,"Yes",397655,-79.26566174,43.8126755,"15-Jun-17","Scarborough"
"925",13253,"Plasp North Bridlewood Junior Public School","Non-Profit","50","collingsbrook blvd","M1W 1L7",40,"905-890-1711","Public Elementary School","North Bridlewood Junior Public School",0,0,0,13,0,13,"Yes",321476,-79.31859031,43.78892496,"15-Jun-17","Scarborough"
